   70   65
CONFORMAL GRID                                                                  
 0.4092356E+02 0.4099132E+02 0.4112094E+02 0.4131349E+02 0.4156925E+02 0.4188764E+02 0.5125233E+02 0.5199454E+02 0.5270626E+02 0.5338285E+02 0.5402032E+02 0.5461534E+02 0.5516526E+02 0.5566803E+02 0.5612219E+02
 0.5652684E+02 0.5688157E+02 0.5718643E+02 0.5744189E+02 0.5764874E+02 0.5780808E+02 0.5792129E+02 0.5798990E+02 0.5801563E+02 0.5800030E+02 0.5794581E+02 0.5785409E+02 0.5772709E+02 0.5756673E+02 0.5737490E+02
 0.5715344E+02 0.5690412E+02 0.5662864E+02 0.5632861E+02 0.5600556E+02 0.5566094E+02 0.5529612E+02 0.5491239E+02 0.5451096E+02 0.5409299E+02 0.5365959E+02 0.5321178E+02 0.5275060E+02 0.5227702E+02 0.5179202E+02
 0.5129657E+02 0.5079165E+02 0.5027827E+02 0.4975747E+02 0.4923037E+02 0.4869816E+02 0.4816209E+02 0.4762356E+02 0.4708409E+02 0.4654534E+02 0.4600914E+02 0.4547753E+02 0.4495274E+02 0.4443723E+02 0.4393371E+02
 0.4344514E+02 0.4297474E+02 0.4252600E+02 0.4210266E+02 0.4170870E+02 0.4134831E+02 0.4102584E+02 0.4074575E+02 0.4051254E+02 0.4033063E+02 0.4020430E+02 0.4013753E+02 0.4013387E+02 0.4019633E+02 0.4032721E+02
 0.4052801E+02 0.4079927E+02 0.4114052E+02 0.5137591E+02 0.5218270E+02 0.5295447E+02 0.5368622E+02 0.5437370E+02 0.5501345E+02 0.5560272E+02 0.5613950E+02 0.5662242E+02 0.5705073E+02 0.5742421E+02 0.5774316E+02
 0.5800831E+02 0.5822077E+02 0.5838196E+02 0.5849354E+02 0.5855741E+02 0.5857558E+02 0.5855019E+02 0.5848342E+02 0.5837749E+02 0.5823457E+02 0.5805684E+02 0.5784637E+02 0.5760520E+02 0.5733523E+02 0.5703829E+02
 0.5671612E+02 0.5637031E+02 0.5600240E+02 0.5561379E+02 0.5520581E+02 0.5477968E+02 0.5433657E+02 0.5387756E+02 0.5340367E+02 0.5291590E+02 0.5241519E+02 0.5190247E+02 0.5137865E+02 0.5084466E+02 0.5030145E+02
 0.4975002E+02 0.4919141E+02 0.4862674E+02 0.4805724E+02 0.4748425E+02 0.4690925E+02 0.4633389E+02 0.4575999E+02 0.4518960E+02 0.4462501E+02 0.4406876E+02 0.4352367E+02 0.4299288E+02 0.4247981E+02 0.4198824E+02
 0.4152224E+02 0.4108621E+02 0.4068482E+02 0.4032298E+02 0.4000578E+02 0.3973841E+02 0.3952604E+02 0.3937372E+02 0.3928621E+02 0.3926786E+02 0.3932238E+02 0.3945272E+02 0.3966089E+02 0.3994781E+02 0.4031319E+02
 0.5151364E+02 0.5239103E+02 0.5322814E+02 0.5401957E+02 0.5476084E+02 0.5544836E+02 0.5607936E+02 0.5665187E+02 0.5716466E+02 0.5761718E+02 0.5800948E+02 0.5834215E+02 0.5861625E+02 0.5883325E+02 0.5899494E+02
 0.5910337E+02 0.5916079E+02 0.5916959E+02 0.5913225E+02 0.5905129E+02 0.5892921E+02 0.5876849E+02 0.5857153E+02 0.5834065E+02 0.5807804E+02 0.5778579E+02 0.5746587E+02 0.5712009E+02 0.5675018E+02 0.5635769E+02
 0.5594409E+02 0.5551073E+02 0.5505884E+02 0.5458957E+02 0.5410400E+02 0.5360311E+02 0.5308784E+02 0.5255909E+02 0.5201774E+02 0.5146462E+02 0.5090061E+02 0.5032656E+02 0.4974340E+02 0.4915210E+02 0.4855369E+02
 0.4794934E+02 0.4734032E+02 0.4672804E+02 0.4611410E+02 0.4550032E+02 0.4488873E+02 0.4428163E+02 0.4368163E+02 0.4309165E+02 0.4251497E+02 0.4195524E+02 0.4141650E+02 0.4090318E+02 0.4042012E+02 0.3997251E+02
 0.3956589E+02 0.3920605E+02 0.3889897E+02 0.3865072E+02 0.3846724E+02 0.3835427E+02 0.3831708E+02 0.3836030E+02 0.3848768E+02 0.3870190E+02 0.3900436E+02 0.3939506E+02 0.5166739E+02 0.5262198E+02 0.5353013E+02
 0.5438610E+02 0.5518516E+02 0.5592362E+02 0.5659873E+02 0.5720865E+02 0.5775232E+02 0.5822946E+02 0.5864044E+02 0.5898622E+02 0.5926827E+02 0.5948846E+02 0.5964903E+02 0.5975246E+02 0.5980144E+02 0.5979878E+02
 0.5974736E+02 0.5965004E+02 0.5950969E+02 0.5932908E+02 0.5911088E+02 0.5885765E+02 0.5857178E+02 0.5825554E+02 0.5791101E+02 0.5754014E+02 0.5714472E+02 0.5672636E+02 0.5628658E+02 0.5582673E+02 0.5534804E+02
 0.5485165E+02 0.5433859E+02 0.5380981E+02 0.5326620E+02 0.5270858E+02 0.5213776E+02 0.5155449E+02 0.5095955E+02 0.5035372E+02 0.4973782E+02 0.4911271E+02 0.4847935E+02 0.4783878E+02 0.4719219E+02 0.4654090E+02
 0.4588645E+02 0.4523058E+02 0.4457530E+02 0.4392289E+02 0.4327600E+02 0.4263761E+02 0.4201114E+02 0.4140042E+02 0.4080977E+02 0.4024398E+02 0.3970833E+02 0.3920860E+02 0.3875100E+02 0.3834211E+02 0.3798885E+02
 0.3769827E+02 0.3747743E+02 0.3733321E+02 0.3727204E+02 0.3729967E+02 0.3742088E+02 0.3763922E+02 0.3795675E+02 0.3837382E+02 0.5183925E+02 0.5287826E+02 0.5386365E+02 0.5478932E+02 0.5565038E+02 0.5644306E+02
 0.5716470E+02 0.5781361E+02 0.5838902E+02 0.5889099E+02 0.5932027E+02 0.5967828E+02 0.5996694E+02 0.6018866E+02 0.6034615E+02 0.6044243E+02 0.6048067E+02 0.6046415E+02 0.6039621E+02 0.6028013E+02 0.6011914E+02
 0.5991635E+02 0.5967473E+02 0.5939708E+02 0.5908602E+02 0.5874397E+02 0.5837316E+02 0.5797566E+02 0.5755331E+02 0.5710780E+02 0.5664064E+02 0.5615321E+02 0.5564673E+02 0.5512229E+02 0.5458089E+02 0.5402341E+02
 0.5345068E+02 0.5286344E+02 0.5226239E+02 0.5164821E+02 0.5102155E+02 0.5038309E+02 0.4973351E+02 0.4907358E+02 0.4840412E+02 0.4772604E+02 0.4704041E+02 0.4634844E+02 0.4565155E+02 0.4495140E+02 0.4424991E+02
 0.4354934E+02 0.4285229E+02 0.4216181E+02 0.4148139E+02 0.4081504E+02 0.4016732E+02 0.3954338E+02 0.3894897E+02 0.3839045E+02 0.3787478E+02 0.3740944E+02 0.3700237E+02 0.3666182E+02 0.3639614E+02 0.3621360E+02
 0.3612206E+02 0.3612866E+02 0.3623949E+02 0.3645923E+02 0.3679079E+02 0.3723510E+02 0.5203164E+02 0.5316292E+02 0.5423222E+02 0.5523310E+02 0.5616054E+02 0.5701079E+02 0.5778133E+02 0.5847074E+02 0.5907858E+02
 0.5960533E+02 0.6005224E+02 0.6042125E+02 0.6071486E+02 0.6093605E+02 0.6108815E+02 0.6117473E+02 0.6119957E+02 0.6116648E+02 0.6107928E+02 0.6094175E+02 0.6075752E+02 0.6053006E+02 0.6026266E+02 0.5995838E+02
 0.5962007E+02 0.5925033E+02 0.5885152E+02 0.5842581E+02 0.5797512E+02 0.5750116E+02 0.5700548E+02 0.5648943E+02 0.5595421E+02 0.5540087E+02 0.5483035E+02 0.5424345E+02 0.5364092E+02 0.5302339E+02 0.5239147E+02
 0.5174570E+02 0.5108663E+02 0.5041479E+02 0.4973074E+02 0.4903507E+02 0.4832847E+02 0.4761169E+02 0.4688565E+02 0.4615141E+02 0.4541023E+02 0.4466364E+02 0.4391344E+02 0.4316180E+02 0.4241126E+02 0.4166485E+02
 0.4092610E+02 0.4019916E+02 0.3948879E+02 0.3880047E+02 0.3814042E+02 0.3751561E+02 0.3693380E+02 0.3640345E+02 0.3593367E+02 0.3553407E+02 0.3521455E+02 0.3498504E+02 0.3485516E+02 0.3483381E+02 0.3492874E+02
 0.3514609E+02 0.3548995E+02 0.3596199E+02 0.5224727E+02 0.5347935E+02 0.5463970E+02 0.5572161E+02 0.5671999E+02 0.5763121E+02 0.5845298E+02 0.5918422E+02 0.5982495E+02 0.6037615E+02 0.6083968E+02 0.6121809E+02
 0.6151456E+02 0.6173276E+02 0.6187670E+02 0.6195066E+02 0.6195903E+02 0.6190627E+02 0.6179676E+02 0.6163479E+02 0.6142446E+02 0.6116962E+02 0.6087391E+02 0.6054067E+02 0.6017296E+02 0.5977358E+02 0.5934501E+02
 0.5888951E+02 0.5840906E+02 0.5790541E+02 0.5738009E+02 0.5683444E+02 0.5626962E+02 0.5568661E+02 0.5508627E+02 0.5446933E+02 0.5383642E+02 0.5318806E+02 0.5252474E+02 0.5184686E+02 0.5115482E+02 0.5044899E+02
 0.4972978E+02 0.4899760E+02 0.4825296E+02 0.4749643E+02 0.4672873E+02 0.4595073E+02 0.4516351E+02 0.4436840E+02 0.4356704E+02 0.4276143E+02 0.4195401E+02 0.4114772E+02 0.4034609E+02 0.3955330E+02 0.3877429E+02
 0.3801482E+02 0.3728153E+02 0.3658204E+02 0.3592492E+02 0.3531969E+02 0.3477678E+02 0.3430736E+02 0.3392315E+02 0.3363609E+02 0.3345795E+02 0.3339984E+02 0.3347165E+02 0.3368143E+02 0.3403485E+02 0.3453462E+02
 0.5248917E+02 0.5383128E+02 0.5509028E+02 0.5625932E+02 0.5733335E+02 0.5830894E+02 0.5918416E+02 0.5995838E+02 0.6063217E+02 0.6120717E+02 0.6168590E+02 0.6207168E+02 0.6236847E+02 0.6258073E+02 0.6271330E+02
 0.6277122E+02 0.6275964E+02 0.6268372E+02 0.6254849E+02 0.6235879E+02 0.6211923E+02 0.6183410E+02 0.6150739E+02 0.6114272E+02 0.6074339E+02 0.6031235E+02 0.5985225E+02 0.5936538E+02 0.5885380E+02 0.5831925E+02
 0.5776325E+02 0.5718711E+02 0.5659190E+02 0.5597856E+02 0.5534784E+02 0.5470035E+02 0.5403661E+02 0.5335701E+02 0.5266189E+02 0.5195151E+02 0.5122608E+02 0.5048582E+02 0.4973093E+02 0.4896163E+02 0.4817821E+02
 0.4738104E+02 0.4657060E+02 0.4574751E+02 0.4491264E+02 0.4406706E+02 0.4321218E+02 0.4234978E+02 0.4148211E+02 0.4061195E+02 0.3974272E+02 0.3887858E+02 0.3802455E+02 0.3718661E+02 0.3637177E+02 0.3558824E+02
 0.3484543E+02 0.3415400E+02 0.3352580E+02 0.3297380E+02 0.3251183E+02 0.3215424E+02 0.3191547E+02 0.3180940E+02 0.3184866E+02 0.3204384E+02 0.3240269E+02 0.3292944E+02 0.5276073E+02 0.5422276E+02 0.5558847E+02
 0.5685099E+02 0.5800545E+02 0.5904878E+02 0.5997952E+02 0.6079763E+02 0.6150436E+02 0.6210209E+02 0.6259417E+02 0.6298479E+02 0.6327884E+02 0.6348170E+02 0.6359914E+02 0.6363710E+02 0.6360162E+02 0.6349862E+02
 0.6333386E+02 0.6311283E+02 0.6284066E+02 0.6252212E+02 0.6216155E+02 0.6176288E+02 0.6132963E+02 0.6086493E+02 0.6037151E+02 0.5985175E+02 0.5930770E+02 0.5874113E+02 0.5815351E+02 0.5754607E+02 0.5691983E+02
 0.5627561E+02 0.5561406E+02 0.5493566E+02 0.5424080E+02 0.5352971E+02 0.5280256E+02 0.5205945E+02 0.5130040E+02 0.5052543E+02 0.4973452E+02 0.4892768E+02 0.4810495E+02 0.4726644E+02 0.4641236E+02 0.4554307E+02
 0.4465912E+02 0.4376129E+02 0.4285069E+02 0.4192881E+02 0.4099760E+02 0.4005958E+02 0.3911798E+02 0.3817683E+02 0.3724109E+02 0.3631684E+02 0.3541141E+02 0.3453351E+02 0.3369336E+02 0.3290276E+02 0.3217515E+02
 0.3152548E+02 0.3097002E+02 0.3052603E+02 0.3021118E+02 0.3004287E+02 0.3003727E+02 0.3020830E+02 0.3056660E+02 0.3111845E+02 0.5306566E+02 0.5465813E+02 0.5613898E+02 0.5750152E+02 0.5874124E+02 0.5985559E+02
 0.6084375E+02 0.6170640E+02 0.6244558E+02 0.6306456E+02 0.6356764E+02 0.6396003E+02 0.6424768E+02 0.6443707E+02 0.6453504E+02 0.6454858E+02 0.6448471E+02 0.6435025E+02 0.6415179E+02 0.6389548E+02 0.6358707E+02
 0.6323179E+02 0.6283438E+02 0.6239907E+02 0.6192958E+02 0.6142919E+02 0.6090071E+02 0.6034659E+02 0.5976885E+02 0.5916924E+02 0.5854916E+02 0.5790977E+02 0.5725197E+02 0.5657649E+02 0.5588381E+02 0.5517431E+02
 0.5444818E+02 0.5370551E+02 0.5294629E+02 0.5217041E+02 0.5137770E+02 0.5056795E+02 0.4974090E+02 0.4889631E+02 0.4803396E+02 0.4715365E+02 0.4625529E+02 0.4533892E+02 0.4440471E+02 0.4345311E+02 0.4248483E+02
 0.4150096E+02 0.4050308E+02 0.3949335E+02 0.3847465E+02 0.3745071E+02 0.3642634E+02 0.3540756E+02 0.3440182E+02 0.3341824E+02 0.3246775E+02 0.3156331E+02 0.3071994E+02 0.2995481E+02 0.2928698E+02 0.2873713E+02
 0.2832693E+02 0.2807817E+02 0.2801161E+02 0.2814564E+02 0.2849478E+02 0.2906827E+02 0.5340797E+02 0.5514194E+02 0.5674665E+02 0.5821585E+02 0.5954564E+02 0.6073419E+02 0.6178146E+02 0.6268898E+02 0.6345975E+02
 0.6409802E+02 0.6460920E+02 0.6499969E+02 0.6527666E+02 0.6544784E+02 0.6552134E+02 0.6550538E+02 0.6540807E+02 0.6523730E+02 0.6500053E+02 0.6470469E+02 0.6435615E+02 0.6396065E+02 0.6352332E+02 0.6304867E+02
 0.6254062E+02 0.6200257E+02 0.6143739E+02 0.6084752E+02 0.6023499E+02 0.5960145E+02 0.5894824E+02 0.5827639E+02 0.5758670E+02 0.5687972E+02 0.5615582E+02 0.5541518E+02 0.5465785E+02 0.5388372E+02 0.5309257E+02
 0.5228409E+02 0.5145788E+02 0.5061350E+02 0.4975043E+02 0.4886814E+02 0.4796610E+02 0.4704381E+02 0.4610082E+02 0.4513677E+02 0.4415145E+02 0.4314485E+02 0.4211722E+02 0.4106919E+02 0.4000180E+02 0.3891672E+02
 0.3781633E+02 0.3670392E+02 0.3558391E+02 0.3446205E+02 0.3334575E+02 0.3224429E+02 0.3116916E+02 0.3013433E+02 0.2915646E+02 0.2825501E+02 0.2745222E+02 0.2677275E+02 0.2624312E+02 0.2589066E+02 0.2574209E+02
 0.2582175E+02 0.2614954E+02 0.2673890E+02 0.5379186E+02 0.5567877E+02 0.5741623E+02 0.5899876E+02 0.6042336E+02 0.6168912E+02 0.6279696E+02 0.6374941E+02 0.6455049E+02 0.6520562E+02 0.6572144E+02 0.6610569E+02
 0.6636696E+02 0.6651447E+02 0.6655780E+02 0.6650656E+02 0.6637019E+02 0.6615773E+02 0.6587763E+02 0.6553769E+02 0.6514492E+02 0.6470559E+02 0.6422520E+02 0.6370852E+02 0.6315965E+02 0.6258206E+02 0.6197865E+02
 0.6135183E+02 0.6070355E+02 0.6003539E+02 0.5934854E+02 0.5864393E+02 0.5792217E+02 0.5718368E+02 0.5642864E+02 0.5565706E+02 0.5486878E+02 0.5406350E+02 0.5324079E+02 0.5240011E+02 0.5154081E+02 0.5066220E+02
 0.4976347E+02 0.4884379E+02 0.4790232E+02 0.4693817E+02 0.4595051E+02 0.4493856E+02 0.4390163E+02 0.4283920E+02 0.4175098E+02 0.4063698E+02 0.3949765E+02 0.3833396E+02 0.3714763E+02 0.3594130E+02 0.3471873E+02
 0.3348519E+02 0.3224768E+02 0.3101540E+02 0.2980010E+02 0.2861653E+02 0.2748284E+02 0.2642085E+02 0.2545620E+02 0.2461815E+02 0.2393907E+02 0.2345320E+02 0.2319504E+02 0.2319690E+02 0.2348616E+02 0.2408227E+02
 0.5422159E+02 0.5627304E+02 0.5815211E+02 0.5985453E+02 0.6137854E+02 0.6272438E+02 0.6389407E+02 0.6489123E+02 0.6572102E+02 0.6639009E+02 0.6690647E+02 0.6727941E+02 0.6751920E+02 0.6763676E+02 0.6764339E+02
 0.6755037E+02 0.6736866E+02 0.6710860E+02 0.6677978E+02 0.6639087E+02 0.6594960E+02 0.6546275E+02 0.6493617E+02 0.6437485E+02 0.6378301E+02 0.6316415E+02 0.6252116E+02 0.6185637E+02 0.6117162E+02 0.6046835E+02
 0.5974760E+02 0.5901012E+02 0.5825637E+02 0.5748657E+02 0.5670070E+02 0.5589858E+02 0.5507984E+02 0.5424396E+02 0.5339029E+02 0.5251804E+02 0.5162632E+02 0.5071413E+02 0.4978040E+02 0.4882396E+02 0.4784360E+02
 0.4683807E+02 0.4580609E+02 0.4474641E+02 0.4365781E+02 0.4253920E+02 0.4138963E+02 0.4020841E+02 0.3899522E+02 0.3775022E+02 0.3647423E+02 0.3516897E+02 0.3383732E+02 0.3248365E+02 0.3111424E+02 0.2973774E+02
 0.2836575E+02 0.2701341E+02 0.2570002E+02 0.2444961E+02 0.2329135E+02 0.2225967E+02 0.2139378E+02 0.2073660E+02 0.2033266E+02 0.2022506E+02 0.2045161E+02 0.2104053E+02 0.5470117E+02 0.5692860E+02 0.5895790E+02
 0.6078656E+02 0.6241441E+02 0.6384307E+02 0.6507577E+02 0.6611727E+02 0.6697388E+02 0.6765354E+02 0.6816579E+02 0.6852162E+02 0.6873324E+02 0.6881364E+02 0.6877618E+02 0.6863407E+02 0.6840004E+02 0.6808595E+02
 0.6770261E+02 0.6725965E+02 0.6676552E+02 0.6622745E+02 0.6565163E+02 0.6504321E+02 0.6440646E+02 0.6374485E+02 0.6306119E+02 0.6235767E+02 0.6163598E+02 0.6089737E+02 0.6014271E+02 0.5937253E+02 0.5858711E+02
 0.5778643E+02 0.5697029E+02 0.5613828E+02 0.5528981E+02 0.5442412E+02 0.5354034E+02 0.5263741E+02 0.5171419E+02 0.5076938E+02 0.4980159E+02 0.4880933E+02 0.4779101E+02 0.4674495E+02 0.4566941E+02 0.4456263E+02
 0.4342281E+02 0.4224820E+02 0.4103713E+02 0.3978809E+02 0.3849984E+02 0.3717155E+02 0.3580293E+02 0.3439451E+02 0.3294792E+02 0.3146626E+02 0.2995458E+02 0.2842044E+02 0.2687469E+02 0.2533221E+02 0.2381288E+02
 0.2234250E+02 0.2095363E+02 0.1968618E+02 0.1858731E+02 0.1771051E+02 0.1711329E+02 0.1685335E+02 0.1698323E+02 0.1754399E+02 0.5523404E+02 0.5764827E+02 0.5983586E+02 0.6179674E+02 0.6353269E+02 0.6504691E+02
 0.6634385E+02 0.6742934E+02 0.6831076E+02 0.6899732E+02 0.6950015E+02 0.6983223E+02 0.7000804E+02 0.7004303E+02 0.6995305E+02 0.6975367E+02 0.6945965E+02 0.6908457E+02 0.6864060E+02 0.6813836E+02 0.6758697E+02
 0.6699413E+02 0.6636622E+02 0.6570849E+02 0.6502518E+02 0.6431965E+02 0.6359454E+02 0.6285186E+02 0.6209307E+02 0.6131922E+02 0.6053093E+02 0.5972852E+02 0.5891200E+02 0.5808117E+02 0.5723558E+02 0.5637458E+02
 0.5549736E+02 0.5460292E+02 0.5369013E+02 0.5275770E+02 0.5180417E+02 0.5082798E+02 0.4982742E+02 0.4880062E+02 0.4774561E+02 0.4666028E+02 0.4554241E+02 0.4438967E+02 0.4319964E+02 0.4196986E+02 0.4069784E+02
 0.3938116E+02 0.3801753E+02 0.3660492E+02 0.3514172E+02 0.3362698E+02 0.3206069E+02 0.3044421E+02 0.2878078E+02 0.2707620E+02 0.2533972E+02 0.2358507E+02 0.2183175E+02 0.2010648E+02 0.1844463E+02 0.1689148E+02
 0.1550300E+02 0.1434533E+02 0.1349258E+02 0.1302218E+02 0.1300760E+02 0.1350894E+02 0.5582244E+02 0.5843308E+02 0.6078615E+02 0.6288471E+02 0.6473290E+02 0.6633560E+02 0.6769837E+02 0.6882784E+02 0.6973221E+02
 0.7042181E+02 0.7090941E+02 0.7121020E+02 0.7134141E+02 0.7132154E+02 0.7116949E+02 0.7090365E+02 0.7054124E+02 0.7009776E+02 0.6958682E+02 0.6902005E+02 0.6840717E+02 0.6775623E+02 0.6707373E+02 0.6636487E+02
 0.6563376E+02 0.6488354E+02 0.6411662E+02 0.6333474E+02 0.6253909E+02 0.6173044E+02 0.6090915E+02 0.6007527E+02 0.5922858E+02 0.5836860E+02 0.5749464E+02 0.5660583E+02 0.5570111E+02 0.5477924E+02 0.5383882E+02
 0.5287831E+02 0.5189598E+02 0.5088996E+02 0.4985821E+02 0.4879852E+02 0.4770850E+02 0.4658561E+02 0.4542711E+02 0.4423009E+02 0.4299149E+02 0.4170807E+02 0.4037646E+02 0.3899324E+02 0.3755494E+02 0.3605816E+02
 0.3449975E+02 0.3287695E+02 0.3118776E+02 0.2943126E+02 0.2760822E+02 0.2572183E+02 0.2377873E+02 0.2179026E+02 0.1977418E+02 0.1775665E+02 0.1577452E+02 0.1387771E+02 0.1213118E+02 0.1061564E+02 0.9426034E+01
 0.8666347E+01 0.8439907E+01 0.8835514E+01 0.5646671E+02 0.5928142E+02 0.6180582E+02 0.6404687E+02 0.6601146E+02 0.6770607E+02 0.6913705E+02 0.7031133E+02 0.7123738E+02 0.7192626E+02 0.7239231E+02 0.7265328E+02
 0.7272978E+02 0.7264415E+02 0.7241914E+02 0.7207665E+02 0.7163673E+02 0.7111706E+02 0.7053275E+02 0.6989635E+02 0.6921810E+02 0.6850620E+02 0.6776710E+02 0.6700583E+02 0.6622621E+02 0.6543108E+02 0.6462248E+02
 0.6380183E+02 0.6296999E+02 0.6212739E+02 0.6127410E+02 0.6040988E+02 0.5953423E+02 0.5864641E+02 0.5774549E+02 0.5683033E+02 0.5589962E+02 0.5495190E+02 0.5398551E+02 0.5299864E+02 0.5198929E+02 0.5095530E+02
 0.4989429E+02 0.4880370E+02 0.4768076E+02 0.4652245E+02 0.4532554E+02 0.4408653E+02 0.4280165E+02 0.4146689E+02 0.4007797E+02 0.3863034E+02 0.3711927E+02 0.3553987E+02 0.3388720E+02 0.3215647E+02 0.3034323E+02
 0.2844379E+02 0.2645574E+02 0.2437872E+02 0.2221551E+02 0.1997353E+02 0.1766688E+02 0.1531899E+02 0.1296590E+02 0.1066017E+02 0.8474749E+01 0.6506027E+01 0.4874183E+01 0.3718465E+01 0.3184980E+01 0.3406239E+01
 0.5716428E+02 0.6018789E+02 0.6288763E+02 0.6527520E+02 0.6736048E+02 0.6915140E+02 0.7065446E+02 0.7187596E+02 0.7282365E+02 0.7350856E+02 0.7394639E+02 0.7415783E+02 0.7416783E+02 0.7400377E+02 0.7369339E+02
 0.7326291E+02 0.7273574E+02 0.7213193E+02 0.7146803E+02 0.7075737E+02 0.7001045E+02 0.6923541E+02 0.6843845E+02 0.6762420E+02 0.6679605E+02 0.6595640E+02 0.6510686E+02 0.6424841E+02 0.6338153E+02 0.6250628E+02
 0.6162241E+02 0.6072935E+02 0.5982631E+02 0.5891229E+02 0.5798608E+02 0.5704631E+02 0.5609143E+02 0.5511972E+02 0.5412928E+02 0.5311804E+02 0.5208375E+02 0.5102393E+02 0.4993593E+02 0.4881681E+02 0.4766343E+02
 0.4647232E+02 0.4523973E+02 0.4396159E+02 0.4263345E+02 0.4125048E+02 0.3980745E+02 0.3829868E+02 0.3671810E+02 0.3505921E+02 0.3331515E+02 0.3147881E+02 0.2954299E+02 0.2750071E+02 0.2534568E+02 0.2307301E+02
 0.2068029E+02 0.1816917E+02 0.1554772E+02 0.1283359E+02 0.1005849E+02 0.7273835E+01 0.4557488E+01 0.2020567E+01-0.1880270E+00-0.1883453E+01-0.2858585E+01-0.2913443E+01 0.5790860E+02 0.6114204E+02 0.6401870E+02
 0.6655577E+02 0.6876638E+02 0.7065954E+02 0.7224094E+02 0.7351473E+02 0.7448626E+02 0.7516513E+02 0.7556779E+02 0.7571850E+02 0.7564801E+02 0.7539059E+02 0.7498060E+02 0.7444969E+02 0.7382513E+02 0.7312939E+02
